,reward
1196,-2176
1197,-1904
1198,-2431
1199,-1912
1200,-2051
1201,-2340
1202,-2898
1203,-1870
1204,-2087
1205,-2080
1206,-1982
1207,-2290
1208,-2265
1209,-2036
1210,-2348
1211,-2098
1212,-1714
1213,-1943
1214,-2061
1215,-2284
1216,-1997
1217,-2526
1218,-2610
1219,-2290
1220,-1953
1221,-2130
1222,-2170
1223,-2046
1224,-2119
1225,-2401
1226,-2163
1227,-2039
1228,-2186
1229,-1941
1230,-2101
1231,-1870
1232,-2307
1233,-2359
1234,-2132
1235,-2530
1236,-2172
1237,-2110
1238,-1821
1239,-2276
1240,-1710
1241,-2187
1242,-1970
1243,-1736
1244,-1879
1245,-2229
1246,-2222
1247,-2054
1248,-2218
1249,-1825
1250,-1912
1251,-1915
1252,-1906
1253,-2287
1254,-2221
1255,-2443
1256,-1836
1257,-1993
1258,-1547
1259,-2245
1260,-2243
1261,-1857
1262,-1982
1263,-1905
1264,-1926
1265,-2155
1266,-2345
1267,-2110
1268,-2115
1269,-2213
1270,-2270
1271,-2418
1272,-2232
1273,-1958
1274,-2114
1275,-1836
1276,-1865
1277,-1760
1278,-2090
1279,-1955
1280,-2089
1281,-1847
1282,-2515
1283,-2186
1284,-1891
1285,-1629
1286,-2141
1287,-1900
1288,-2119
1289,-2051
1290,-1931
1291,-2255
1292,-2094
1293,-2199
1294,-2000
1295,-2098
1296,-2054
1297,-2099
1298,-2217
1299,-1952
1300,-1985
1301,-1736
1302,-2355
1303,-1811
1304,-2021
1305,-2354
1306,-1996
1307,-1975
1308,-1934
1309,-2153
1310,-2127
1311,-1889
1312,-2376
1313,-2033
1314,-1900
1315,-2063
1316,-2113
1317,-1787
1318,-2002
1319,-1986
1320,-2119
1321,-2070
1322,-2018
1323,-2237
1324,-2222
1325,-2332
1326,-2101
1327,-2084
1328,-1965
1329,-1994
1330,-1981
1331,-1702
1332,-1958
1333,-1983
1334,-1894
1335,-2096
1336,-2032
1337,-2197
1338,-1809
1339,-2083
1340,-2394
1341,-1922
1342,-2416
1343,-1889
1344,-1911
1345,-1876
1346,-2149
1347,-2323
1348,-2259
1349,-2114
1350,-2266
1351,-2058
1352,-1893
1353,-2006
1354,-1941
1355,-1751
1356,-1935
1357,-1876
1358,-2287
1359,-2226
1360,-1984
1361,-2122
1362,-2164
1363,-2588
1364,-2147
1365,-1863
1366,-1911
1367,-2302
1368,-1861
1369,-1793
1370,-2010
1371,-2267
1372,-2225
1373,-1634
1374,-1788
1375,-2164
1376,-1532
1377,-1999
1378,-1769
1379,-1782
1380,-2314
1381,-2129
1382,-2352
1383,-2081
1384,-2363
1385,-2158
1386,-1846
1387,-2327
1388,-2064
1389,-2223
1390,-2405
1391,-1999
1392,-2307
1393,-2348
1394,-2895
1395,-1872
1396,-2065
1397,-2136
1398,-2064
1399,-2286
1400,-2025
1401,-2160
1402,-1832
1403,-1972
1404,-2053
1405,-2435
1406,-2104
1407,-2077
1408,-2082
1409,-1957
1410,-1842
1411,-2112
1412,-1930
1413,-2000
1414,-1851
1415,-2033
1416,-2276
1417,-2148
1418,-2109
1419,-1931
1420,-1967
1421,-1822
1422,-1828
1423,-2154
1424,-2198
1425,-2086
1426,-2033
1427,-1803
1428,-1999
1429,-1855
1430,-1895
1431,-2097
1432,-1973
1433,-2306
1434,-2024
1435,-1995
1436,-1785
1437,-2036
1438,-1930
1439,-2058
1440,-1942
1441,-1954
1442,-1935
1443,-2111
1444,-1887
1445,-1826
1446,-2035
1447,-1784
1448,-2057
1449,-2566
1450,-2128
1451,-2264
1452,-2333
1453,-1864
1454,-2164
1455,-2071
1456,-1879
1457,-2108
1458,-1961
1459,-1962
1460,-2052
1461,-2009
