,reward
1218,-2681
1219,-2374
1220,-2365
1221,-2029
1222,-2319
1223,-2915
1224,-2724
1225,-2341
1226,-2707
1227,-2117
1228,-2115
1229,-2410
1230,-2502
1231,-2298
1232,-2799
1233,-2669
1234,-2323
1235,-2277
1236,-2678
1237,-2545
1238,-2419
1239,-2388
1240,-2488
1241,-2313
1242,-2101
1243,-2233
1244,-2333
1245,-2195
1246,-2613
1247,-2146
1248,-2329
1249,-2030
1250,-2301
1251,-2556
1252,-2444
1253,-2536
1254,-2685
1255,-2739
1256,-2581
1257,-2156
1258,-2001
1259,-2522
1260,-2190
1261,-2242
1262,-2318
1263,-2356
1264,-2436
1265,-2348
1266,-2530
1267,-2325
1268,-2263
1269,-2153
1270,-2712
1271,-2145
1272,-2393
1273,-2517
1274,-1849
1275,-2564
1276,-2463
1277,-2597
1278,-1992
1279,-1981
1280,-2353
1281,-2292
1282,-2181
1283,-2577
1284,-2160
1285,-2273
1286,-2069
1287,-2221
1288,-2454
1289,-2590
1290,-2631
1291,-2640
1292,-2189
1293,-2478
1294,-2381
1295,-2695
1296,-2621
1297,-2758
1298,-2327
1299,-2459
1300,-2076
1301,-2264
1302,-2243
1303,-2136
1304,-2343
1305,-2669
1306,-2364
1307,-2404
1308,-2065
1309,-2289
1310,-2316
1311,-2390
1312,-2226
1313,-2616
1314,-2248
1315,-2797
1316,-2288
1317,-2121
1318,-2370
1319,-2507
1320,-2498
1321,-2343
1322,-2281
1323,-2485
1324,-2513
1325,-2082
1326,-2127
1327,-2397
1328,-2970
1329,-2066
1330,-2914
1331,-2633
1332,-2846
1333,-2064
1334,-2382
1335,-1981
1336,-2280
1337,-2531
1338,-2145
1339,-2142
1340,-2232
1341,-2381
1342,-2138
1343,-1972
1344,-2742
1345,-2417
1346,-2132
1347,-2036
1348,-2468
1349,-2533
1350,-2141
1351,-2473
1352,-2625
1353,-2463
1354,-2031
1355,-2117
1356,-2173
1357,-2064
1358,-2322
1359,-2025
1360,-2270
1361,-2338
1362,-2361
1363,-2329
1364,-2276
1365,-2444
1366,-2420
1367,-2637
1368,-1815
1369,-2278
1370,-2546
1371,-2037
1372,-2292
1373,-2257
1374,-2553
1375,-2153
1376,-1924
1377,-2241
1378,-1961
1379,-2167
1380,-2307
1381,-2235
